created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 14:21:59 +0000 2023;1,71863E+18;@Nikmatul_Sg @gibran_tweet pak ganjarmahfud tetap di hati;0;0;0;0;in;1,70438E+18;1,71854E+18;geby1142690;https://twitter.com/geby1142690/status/1718634289330610437
Sun Oct 29 14:16:12 +0000 2023;1,71863E+18;@gus_dibyo @mohmahfudmd tidak ragu lagi pilih pak ganjarmahfud;0;0;0;0;in;1,70438E+18;1,7185E+18;geby1142690;https://twitter.com/geby1142690/status/1718632830543306803
Sun Oct 29 14:13:59 +0000 2023;1,71863E+18;@gus_dibyo @mohmahfudmd bersama ganjarmahfud indonesia lebih sejahtera;0;0;0;0;in;1,70438E+18;1,7185E+18;muhamma94326553;https://twitter.com/muhamma94326553/status/1718632272277185020
Sun Oct 29 14:13:40 +0000 2023;1,71863E+18;Semua cinta Ganjar Mahfud  #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/DUPYE7QSwE;0;0;0;0;in;1,70118E+18;1,71863E+18;BrittinyLe62452;https://twitter.com/BrittinyLe62452/status/1718632195252981786
Sun Oct 29 14:13:33 +0000 2023;1,71863E+18;Ganjar-Mahfud solusi berantas korupsi pasangan ideal yang membawa kemajuan untuk bangsa Indonesia #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang https://t.co/e8dA7QGvCs;0;0;0;0;in;1,65326E+18;1,71863E+18;TannerKell54621;https://twitter.com/TannerKell54621/status/1718632166802792659
Sun Oct 29 14:12:12 +0000 2023;1,71863E+18;@kiki_daliyo Indonesia akan kembali menjadi lebih baik lagi bersama GanjarMahfud, Pak Bas tenang aja, dukung terus pak Ganjar yah pak;0;0;0;0;in;1,59925E+18;1,71857E+18;2acoundnunu;https://twitter.com/2acoundnunu/status/1718631824556200173
Sun Oct 29 14:11:40 +0000 2023;1,71863E+18;@Nikmatul_Sg @gibran_tweet tetap ganjarmahfud jelas sudah teruji;0;0;0;0;in;1,70438E+18;1,71854E+18;bima56488354352;https://twitter.com/bima56488354352/status/1718631692985110586
Sun Oct 29 14:10:53 +0000 2023;1,71863E+18;Deklarasi Relawan Damai Sejahtera (REDS) dihadiri Ganjar Pranowo #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/q98ecvhEJE;0;0;0;1;in;2790750052;1,71863E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718631495886385316
Sun Oct 29 14:10:33 +0000 2023;1,71863E+18;Orang baik pasti dukung orang baik #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/OiL8SLXueS;0;0;0;0;in;1,70306E+18;1,71863E+18;AzkayraMika99;https://twitter.com/AzkayraMika99/status/1718631409068515672
Sun Oct 29 14:07:20 +0000 2023;1,71863E+18;@kiki_daliyo Semangat terus Pak Bas, pasti semuanya akan baik-baik saja kalau Pak GanjarMahfud jadi presiden;0;0;0;0;in;1,06874E+18;1,71857E+18;avalilacable;https://twitter.com/avalilacable/status/1718630599483961407
Sun Oct 29 14:06:54 +0000 2023;1,71863E+18;Perhimpunan Perempuan Indonesia Emas dukung Paslon Ganjar-Mahfud #GanjarPresiden2024 #GanjarMahfud #GanjarMahfudMenang #ganjarpranowo #ganjar #sahabatganjar #relawanganjar https://t.co/lO08rRoLgF;0;0;0;0;in;2790750052;1,71863E+18;GanjarJTG;https://twitter.com/GanjarJTG/status/1718630492407504921
Sun Oct 29 14:05:36 +0000 2023;1,71863E+18;Dinasti polotik menurut Alam: Dinasti politik itu ga salah... Yang salah itu....... #GanjarMahfud https://t.co/YtuPracHh7;0;0;7;9;in;1,19642E+18;1,71863E+18;SerbaSabi_;https://twitter.com/SerbaSabi_/status/1718630164652081270
Sun Oct 29 14:01:36 +0000 2023;1,71863E+18;Semua cinta pak Ganjar Mahfud ❤❤ #GanjarMahfud #GanjarMahfud2024 #DukungGanjarMahfud https://t.co/TKfVaI2uGN;0;0;0;1;in;1,70369E+18;1,71863E+18;dillanurseptia;https://twitter.com/dillanurseptia/status/1718629157385760847
Sun Oct 29 13:59:53 +0000 2023;1,71863E+18;@Miduk17 Pak Bas ekspresinya sangat sedih keliatannya, jangan sedih pak ada pak GanjarMahfud yang akan memperbaiki semuanya;0;0;0;0;in;1,68858E+18;1,71856E+18;temankuma;https://twitter.com/temankuma/status/1718628725645000730
