created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 08:14:59 +0000 2023;1717817151699247291;"Putri Presiden ke-4 RI, Abdurrahman Wahid atau Gus Dur, Yenny Wahid resmi mendeklarasikan dukungan untuk pasangan bakal calon presiden dan wakil presiden Ganjar Pranowo-Mahfud MD di pemilihan presiden (Pilpres) 2024. Tak hanya Yenny Wahid, dukungan terhadap Ganjar-Mahfud juga… https://t.co/e1h4T0Z3hy";4;23;119;456;in;2695463725;1717817151699247291;triwul82;https://twitter.com/triwul82/status/1717817151699247291
Fri Oct 27 06:56:48 +0000 2023;1717797476722442426;"Terjadwal pada hari ini Pasangan Calon Presiden dan Wakil Presiden Prabowo dan Gibran Rakabuming Raka didampingi oleh pihak KPU (Komisi Pemilihan Umum) untuk melakukan tes kesehatan berupa Medical Check Up guna melengkapi persyaratan dalam ajang kontestasi Pilpres 2024.";0;1;0;0;in;1607710462120202241;1717797461010563147;DKliktivisme;https://twitter.com/DKliktivisme/status/1717797476722442426
Fri Oct 27 06:50:23 +0000 2023;1717795862162903056;"#repostkpu_ri  TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #kpuri #kpujatim #kpukabkediri  #KPUMelayani  #PemiluSerentak2024 https://t.co/YzZaTFfyZq";0;0;0;0;in;1613135309201625088;1717795862162903056;ppksemen24;https://twitter.com/ppksemen24/status/1717795862162903056
Fri Oct 27 06:49:07 +0000 2023;1717795542850556272;"Terjadwal pada hari ini Pasangan Calon Presiden dan Wakil Presiden Prabowo dan Gibran Rakabuming Raka didampingi oleh pihak KPU (Komisi Pemilihan Umum) untuk melakukan tes kesehatan berupa Medical Check Up guna melengkapi persyaratan dalam ajang kontestasi Pilpres 2024.";0;1;0;0;in;1607654585635852288;1717795527470035427;politikngaji2;https://twitter.com/politikngaji2/status/1717795542850556272
Fri Oct 27 06:45:00 +0000 2023;1717794507486630238;"Pemilihan umum presiden dan wakil presiden akan segera dilaksanakan pada tanggal 14 Februari 2024. Sebagai warga negara yang baik, kita memiliki hak dan kewajiban untuk memilih pemimpin yang terbaik bagi bangsa dan negara.";0;1;0;0;in;988319296848736257;1717794507486630238;Zaidin_Asyabah;https://twitter.com/Zaidin_Asyabah/status/1717794507486630238
Fri Oct 27 06:22:31 +0000 2023;1717788850016362770;"#repost #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/Dgv2l7RIPK";0;0;0;0;in;1636567918942253056;1717788850016362770;PPK_NGADILUWIH;https://twitter.com/PPK_NGADILUWIH/status/1717788850016362770
Fri Oct 27 06:00:16 +0000 2023;1717783251895603574;"#TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.   #KPUMelayani  #PemiluSerentak2024 https://t.co/kGuD8cnJrH";0;0;0;2;in;1632053584811667457;1717783251895603574;Ppk_Batealit;https://twitter.com/Ppk_Batealit/status/1717783251895603574
Fri Oct 27 05:34:25 +0000 2023;1717776743631818881;"Terjadwal pada hari ini Pasangan Calon Presiden dan Wakil Presiden Prabowo dan Gibran Rakabuming Raka didampingi oleh pihak KPU (Komisi Pemilihan Umum) untuk melakukan tes kesehatan berupa Medical Check Up guna melengkapi persyaratan dalam ajang kontestasi Pilpres 2024.";0;0;0;0;in;1091866339344404480;1717776538832388324;Suarajelata1;https://twitter.com/Suarajelata1/status/1717776743631818881
Fri Oct 27 05:33:02 +0000 2023;1717776397304054051;"#TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023. #KPUMelayani #PemiluSerentak2024 https://t.co/jy2EptzwCF";0;0;0;0;in;1636949233856319489;1717776397304054051;PPK_TONGAS;https://twitter.com/PPK_TONGAS/status/1717776397304054051
Fri Oct 27 05:15:18 +0000 2023;1717771935780847800;"2024 ada apa y? Selain ada pemilihan presiden dan wakil. Apakah ada addina yg semakin sukses??? Aamiin";0;1;0;0;in;1394287385823694851;1717771935780847800;backto20111;https://twitter.com/backto20111/status/1717771935780847800
Fri Oct 27 04:51:46 +0000 2023;1717766014124109835;"#TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani  #PemiluSerentak2024   Sumber : @kpu_ri https://t.co/N5sz7QJoBf";0;0;0;0;in;1632312982855352322;1717766014124109835;PpsKedunguter24;https://twitter.com/PpsKedunguter24/status/1717766014124109835
Fri Oct 27 04:33:38 +0000 2023;1717761448292778232;"#REPOST @kpu_ri   #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/GModI4Ckus";0;0;0;0;in;771901462960074752;1717761448292778232;KIPPidie;https://twitter.com/KIPPidie/status/1717761448292778232
