publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T05:20:45Z,bojo lemu lemu,maaf pak ganjar kali ini PDIp kalah 😅,0
2023-10-26T05:18:42Z,abiel Sepakat,Hidup pakde Ganjar amin ya Allah....<br>Jokower hanya seorang pecumdang dan penghianat partai,0
2023-10-26T05:11:11Z,Mawardi 06,Pilih anies aja lah,0
2023-10-26T05:08:41Z,Yani Lukman,Tenang pa ganjar insya Allah menang aamiin,0
2023-10-26T05:05:07Z,Bang Dani,YAKIN SAYA JUGA PAK GANJAR MENANG,0
2023-10-26T05:01:16Z,latifa molya,Kalau merasa pintar cerdas pasti memili ganjar mahmud  itu yg cocok jadi oerdiden infonesia,0
2023-10-26T05:01:07Z,Abbs S,Semangat pak!!!!,0
2023-10-26T04:59:18Z,Juanda,Menagis kali,0
2023-10-26T04:54:45Z,Yusup Gunawan,Mantab 👍🏼👍🏽👍🏼 Pak GANJAR<br>Move on dan buanglah mantan yg berkhianat dgn rekan politiknya ...,0
2023-10-26T04:53:07Z,Rahma Auna,Bagi 2 yah pak politiknya,0
2023-10-26T04:52:17Z,muh. shifan,"Benar pak, walaupun kader belum tentu mendukung. Bukti nya ada 😅",0
2023-10-26T04:50:59Z,Asmuni Asal Muni,Rakyat yang akan memenangkan Ganjar Pranowo bukan kumpulan dinasti politik di Kim yang gemuk ada dinasti orba dinasti Cikeas dan dinasti Mahkamah Keluarga.,0
2023-10-26T04:50:21Z,ICIH MAESAROH ICIH MAESAROH,Amin&quot;&quot; bravo pak ganjar mahfud&quot;&quot;,0
2023-10-26T04:49:28Z,Hurrem,Terlalu percaya diri 😂,0
2023-10-26T04:48:40Z,Ira Irmawati,Bismillah pasangan Ganjar Mahfud yg terbaik dan berkualitas menang satu putaran Aamiin2 YRB Allamiin 🤲,1
2023-10-26T04:47:53Z,Zulal afnan  Lathif,Pede banget pak bisa menang 😂😂😂😂,0
2023-10-26T04:47:13Z,Abifal Channel,Mimpi 😁,0
2023-10-26T04:44:30Z,Minie Mini,Menangis 😂,0
2023-10-26T04:40:52Z,Kantuta Zyx,"Walaupun berat, tetapi masih ada harapan",0
2023-10-26T04:37:43Z,iugfcrqwplsmabdoyn,Nah gitu dong jadi oposisi..,0
2023-10-26T04:35:53Z,Dwi Lestari,yaah kalo jadi nanti sepak bola dan piala dunia ditolak lagi pak .,0
2023-10-26T04:31:25Z,DBPlay,"minimal jangan anti kritik wkwkwkw, iya kok kamu menang, menangis wkwkkw say no to petugas partai",0
2023-10-26T04:24:23Z,Oppo A7,Harus....siap dukung,0
2023-10-26T04:23:44Z,Sukisman Spd,Sebagai militan PDI-P saya tetap tegak lurus untuk membantu Pak ganjar dan Pak Mahfud. Semakin obesitas musuh semakin semangat untuk mengalahkannya. Saya akan membantu memenangkan nya secara elegan bukan menang dengan segala cara.,0
2023-10-26T04:23:24Z,Oppo A7,Harus....tpa pinokio😊,0
2023-10-26T04:23:22Z,Supri,Yakin menang<br>&quot;MENANGIS&quot;,0
2023-10-26T04:22:11Z,Abdul Wafi,Ganjar mundur saja,0
2023-10-26T04:20:03Z,ZULFADLI ANGKAT,Anies Baswedan,0
2023-10-26T04:17:24Z,JAWA TIMUR,Sepertinya yg muda pilih GIBRAN 😊,0
2023-10-26T04:16:57Z,Raja Sunge,Ucapan selamat hanya dibibir,0
2023-10-26T04:16:36Z,maisa Mudrikah,"aku tak milih pk ganjar mahfud aja, boleh gk..?",0
2023-10-26T04:15:55Z,andri susanto,Optimis pak jgn kendor walau ad keraguan,0
2023-10-26T04:14:23Z,vandi JR,Dinasti politik no,0
2023-10-26T04:13:51Z,Supriyatno Supriyatno,"smoga ga jadi, karna dah terbukti ga bs menyejahterakan rakyat kecil😅",0
2023-10-26T04:12:45Z,Robert Aja,Yesss...,0
2023-10-26T04:11:54Z,M R D,KEYALINAN CALON ITU LUMRAH TAPI HARUS JELI DAN SAKSAMA RENCANA ITAK MENJAMIN SUKSES.<br>BRAVO JOKOWIDODO ❤❤❤❤❤❤❤❤❤❤❤❤❤,0
2023-10-26T04:07:52Z,Agus sugeng,"Capres RAJA KORUPTOR, Ora payyuuuu....! Nungseeep...! Rakyat semakin muuaaaak...!",0
2023-10-26T03:57:39Z,Singa Anom,"Menang ?.....<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",0
2023-10-26T03:57:25Z,Tanah Airbeta,Mbèl,0
2023-10-26T03:53:25Z,Seriyono Ngadolah,"Insya,allah ganjar kalah  karena jawa tengah saja sdah pecah padahal  pdip yg paling kuat juga di jawa tengah",0
2023-10-26T03:48:11Z,Nur Rachmawansyah,"Salam sehat, bagaiamana bisa menang klo masih plonga plongo...negara butuh org yg bisa mengatasi invasi dri luar, bkn bicara jateng ini bro, mimpin jateng saja sdh loyo dan gagal, bgmana mimpin negara.",0
2023-10-26T03:44:12Z,vally holong,Pasti menang,0
2023-10-26T03:41:12Z,sahabatciledok,MENANG TANPA RAKYAT,0
2023-10-26T03:33:07Z,mkasli586266 mkasli586266,"GAMA pilihanku ,,Jokoei masa lalu",0
2023-10-26T03:29:35Z,by moeda,Jangan terlalu percaya tubuh pak GP,0
2023-10-26T03:29:17Z,Sunarsun Sunar,Harus yakin dong.,0
