publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-07T14:40:29Z,@ClaraLimowa-wi4qx,Pupuk mahal di mainkan ... <br>Pemerintah yg turun  tangan yg benar...,0
2023-12-07T14:40:17Z,@racuncintaindonesiaindones6846,Ko bpk gibran ga dateng,0
2023-12-07T14:39:44Z,@user-wo9nx2xw2f,"aku prabowo,,lbh cerdas pak mahfud dripada cakmin klihatan kek org smbong hahaha",0
2023-12-07T14:39:03Z,@ClaraLimowa-wi4qx,Makfud yg pintar...imin ma gak jelas,0
2023-12-07T14:38:36Z,@muhammadsiswanto159,"Menurut pendapat saya, lebih nyambung pak Imin drpd pak Mahfud",0
2023-12-07T14:37:21Z,@budipurbudipurwanto5945,Dobol tik lah,0
2023-12-07T14:35:37Z,@wawangunawan8640,Katanya Cawapres di 2024 itu ada 3. eeeeeeeh ternyata Cuma dua pasangan. jadi masyarakat lebih mudah tinggal pilih Amin ata gama. kalau saya pasti Amin,0
2023-12-07T14:35:21Z,@ClaraLimowa-wi4qx,Sapa yg lu bilang pengecut..  <br>Kasihan,0
2023-12-07T14:34:21Z,@ifandsni7315,Hati&quot; dengan imin gusdur aja di kudeta,0
2023-12-07T14:28:49Z,@indra9398,"Benar cak  imin,petani karet semenjak rezim jokow berkuasa ada harga",0
2023-12-07T14:28:38Z,@tinombala5425,GIBRAN sbg Walikota Karbitan yg tidak tahu malu.,0
2023-12-07T14:27:43Z,@user-uj1hv7lu8q,"Mahfud ganjar terbaik, dedikasi utk negara dan kerja nyata untuk rakyat,  1 putaran ganjar mahfud",0
2023-12-07T14:26:56Z,@tinombala5425,GIBRAN kemana ini tdak hadir......apakah dia sedang tidur..?,0
2023-12-07T14:26:23Z,@arifbocah7007,Satu lagi cawapres dukungan tv one kemana ko ga di ajak 😂😂,0
2023-12-07T14:26:16Z,@teebee8335,GIBRAN TAKKAN GENTAR DEBAT.... DIA HANYA GAK MAU MUNCUL DALAM EVENT DILUAR KPU... Lihat saja nanti tgl 12 desember,0
2023-12-07T14:25:50Z,@lagusyahdudansholawat923,Gak seru kalo gk ada asam sulfat,0
2023-12-07T14:25:42Z,@Turangga634,Jln pintas+suara ghoib= kejutan,0
2023-12-07T14:25:25Z,@user-et2bh1rp4q,"Kalo pemerintah mau melihat Indonesia maju satu satu nya iyalah bangun prindustri setiap negeri dengan sebanyak banyak nya dan turunkan harga pokok negara seperti minyak dan turun kan gaji ,",0
2023-12-07T14:24:25Z,@WW-rr4qw,Gedabrus tok,0
2023-12-07T14:24:21Z,@Turangga634,Rumus (jalan pintas) <br>Kejutan<br>Suara ghoib.... <br>Selesai<br>Keluar jadi 🏆,0
2023-12-07T14:24:08Z,@indra9398,Cak imin terbaik RI  2024,0
2023-12-07T14:23:24Z,@jumiahwijaya2838,Gass pol pilih Ganjar mahfud,0
2023-12-07T14:22:33Z,@jumiahwijaya2838,Jangan pilih gibran cawapres Prabowo<br>Yg gk berani hadir di bbrp acara debat,0
2023-12-07T14:22:17Z,@zonamancingTuban,"Bagus sih programnya kalo itu nyata,,,,,,, Dari dulu juga gitu program untuk petani,, tapi apaaa pupuk susah,mahal, hasil tani murah, biaya olah lhan g sesuai..",0
2023-12-07T14:20:20Z,@dwiyandkv9309,🤟🤟🤟,0
2023-12-07T14:19:43Z,@arkanlaundry8016,Mana gibran,0
2023-12-07T14:19:41Z,@rumahpromil4536,Asam sulfat ngacir,0
2023-12-07T14:19:32Z,@rizieqshihabimigrancabulte9566,"SEMUA PERUSAHAAN SUDAH DIKUASAI OLEH JASA PUNGLI OUTSOURCING LINTAH DARAT YANG MEMBERIKAN UPAH MURAH TIDAK LAYAK UNTUK PARA PEKERJA,.",0
2023-12-07T14:19:21Z,@YudiMukhamadH-fs6en,"Salut buat cak imin dan pak mahpud ; energik, lugas, cerdas .. punya kualitas. -- tapi ngomong2, cawapres yg satunya lagi kemana yaa???",0
2023-12-07T14:18:49Z,@user-vr7bs7nw2k,"Jangan kuatir bapak ....! , saya TIDAK HADIR di sini ....😄😄😄😄",0
2023-12-07T14:17:17Z,@agustinustambunan9246,Ah ah ah,0
2023-12-07T14:16:34Z,@RGr-jf8sn,Yg lgi 1 kemna,0
2023-12-07T14:15:59Z,@BolodewoTV,Ini si belimbing sayur bener-bener takut debat ya.... Karena otak kosong kali ya...😂😂😂,0
2023-12-07T14:12:14Z,@ahlimadya1064,Lah gibran mana? Kok cmn brdua?,0
2023-12-07T14:11:55Z,@acubachannel708,"Untuk mas gibran :<br>Lbh baik ga hadir mas, mereka bisa nya ngoceh doang ... mas gibran, anda udh buktikan sendiri dg membangun solo, jd ga usahlah ikut debat2 ky gini hanya ngoceh doang, nnti sj kl debat kpu mas gibran hrs hadir. Biarkan mahasiswa &amp;  netizen bicara apa sj ttg ketidakhadiran anda, itu hak mrk ... tidak ada sedikit pun aturan Tuhan &amp; negara yg anda langgar ketika anda tidak hadir d acara ini. Terus bekerja sj u solo, mas. Senyumin aja mrk, lbh baik jangan umbar ide2 brilian anda skr, sayang mas, nnti mrk nyontek. Nanti sj saat anda sudah sah mendampingi pak prabowo sbg presiden RI, maka silahkan keluarin ide &amp; gagasan emas anda u kemajuan NKRI. Ketika mrk mengatas nama kan &amp; menggunakan istilah publik atw rakyat u menyerang anda, pa prabowo dan pemerintah ... jogetin aja, mas. Rakyat yg mendukung presiden jokowi, pa prabowo &amp; anda sebenarnya jauh lbh banyak dbanding istilah rakyat yg mrk gunakan u menyerang anda, percaya sama sy, mas. Trmksh",0
2023-12-07T14:11:26Z,@wawanhadi6333,Cak imin keren...prof mahmud keren,1
2023-12-07T14:09:16Z,@panca1220,Kerja mls mau kerja enak 😂 akal pikiran kreatif nol ya lumrah ambyar 😂,0
2023-12-07T14:08:34Z,@user-by2xm4js7f,Selamat datang asam sulfat,0
2023-12-07T14:07:49Z,@rizieqshihabimigrancabulte9566,BERFIKIRLAH WARAS OMNIBUSLAW CIPTA TENAGA KERJA SANGAT MERUGIKAN😊,0
2023-12-07T14:06:04Z,@ignaarya6962,PASANGAN PASLON NO.2 MENGUNDURKAN DIRI DARI PEMILU.....?!??!!,0
2023-12-07T14:05:45Z,@rizieqshihabimigrancabulte9566,"HAPUSKAN JASA TENAGA KERJA OUTSOURCING YANG MERUGIKAN, BERIKAN PEKERJAAN YANG LAYAK DAN UPAH YANG LAYAK UNTUK MEMENUHI KEBUTUHAN POKOK SEHARI HARI,.",0
2023-12-07T14:04:44Z,@kingyoutube99,"Kedua Wapres Ini Sama2 Punya Kemampuan Bisa Di Bilang Lebih Dari Standart Jadi Wapres... <br><br>Dari Pada Pengecut Tidak Hadir Secara Logika Dia Tidak Bakalan Nyambung Jawabannya, DASAR BOCIL PENERUS PEMBRANTAKAN NEGARA ..",0
