publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T11:38:13Z,raja,"Haduuuh...Jangan di copot,  dibakar saja... Nenek banteng gk boleh keliatan lagi",0
2023-11-01T11:36:00Z,lufta,Saya malah risih kalo adi sisi jalan banyak baliho.,0
2023-11-01T11:34:52Z,Abby,Brarrti ayo ganggu bareng2 biar seru,0
2023-11-01T11:34:17Z,Alif ahmad,Cangkeme wartawan ae ben rame beritane..hahaha provokator. Lha wong sing di cabut semua banner. Dadi masyarakat ki  sing pinter. Ojo gampang kenek provokasi.,0
2023-11-01T11:31:18Z,Anibra Anglingdarmo36,"PJ Gubernur Bali itu  titipan penguasa sekarang, jadi sabar masyarakat Bali, tunjukkan PDIP Bali solid dukung Ganjar Mahfud di 2024",6
2023-11-01T11:29:55Z,Tono Chanel,"Bantengnya kepanasan,,,,",0
2023-11-01T11:28:51Z,M ismail Wh,"Semoga para pemdukung amn tetap jgn terpengaruh dgn situasi politik saat ini ,kita tetap bersatu dari sabang sampe meraoke anies cak imin yg kita kita pilih di 2024 nanti",0
2023-11-01T11:26:36Z,Akbar Umasangadjy,Banteng bangun brutal wajar lah banteng itu hewan suka geruduk,0
2023-11-01T11:25:21Z,Ahmad Lubis,Banteng semakin kelabakan &amp; nampak akan tenggelam,0
2023-11-01T11:23:30Z,FaizCasper,Bismillah 2😊24 pak Anies,0
2023-11-01T11:21:44Z,Neman Sugi,Amin di boikot olh PJ.ini bahaya,0
2023-11-01T11:20:37Z,Iqbal Teguh,Cm digeser Krn mau ada acara,0
2023-11-01T11:19:00Z,Sembiring Meliala,Godd memang benar,0
2023-11-01T11:18:14Z,Tiger Wonk,"Drama ter zholimi,, Basii bos 😂😂😂",0
2023-11-01T11:11:34Z,Riyanto Ok,Sruduk saja,0
2023-11-01T11:08:01Z,pandai Ntb,"Saya setuju pendapat kader PDIP Komarudin W  , siapapun org nya mesti akan  melawan tapi perlu kita cari tahu apa fasal fasalbya shg di copot dan. Diturunkan Baliho dan Bendera PDIP apakah SDH sesuai dgn peraturan KPU RI  mengenai tempat pemasangan SDH tepat waktukah utk semua Partai Politik dan Para Kualisinya sesuai dgn Keputusan atau Instruksi dari Pemerintah yg berwenang diatasnya saat kunjungan kerja BPK Ir.H.Joko Widodo ke Bali atau tempat pemasangannya yg tdk tepat menganggu Pemandangan bagi Pengguna jalan shg tdk membahayakan orang banyak baik menggunakan sarana jalan kaki,spd motor,mobil dll mengurangi tingkat resiko  kecelakaan yg tdk diinginkan bersama ini perlu di cros cek agar balance turunkan team utk investigasi agar tdk terjadi  arogansi main hakim sendiri ini nasihat saya kepada semua ketua umum Parpol dan para kader dan pendukung masing masing jargonnya agar tetap konsisten,komitmen perjuangan anda keluar maupun kedalam demi membangun kebersamaan persatuan dan kesatuan dalam kebhinekaan Tunggal Ika   bagi kita semua yg menjunjung tinggi semua azas kehidupan bermasyarakat dan bernegara dari Sabang sampai Merauke mohon maaf jika ada kekeliruan dan kesalahan kata kata kalimat dalam komentar sy ini ada yg salah ketik huruf,abjad dan lain lain mohon diperbaiki atau direvisi sendiri oleh saudara saudara utk kesempurnaan ksi narasi tulisan sy dalam.kolkm komentar ini Salam kedaulatan dan semangat Pancasila dari Putera Daerah Lombok Rakyat Indonesia WNI Campuran Suku Jawa,Lombok dan Kalimantan Inisial At-ATNJ Merdeka Merdeka Merdeka Wassalam Wr.....Wbr, ( Selamat Malam ).",1
2023-11-01T11:06:09Z,Didik Buah,Ayo hidup rukun saling mbantu jangan menyalahkan satu sama lain.... Becik ketitik olo ketoro.....,2
